,OBJECTNUMMER,Soortnaam_NL,Boomnummer,Soortnaam_WTS,Boomtype,Boomhoogte,Plantjaar,Eigenaar,Beheerder,Categorie,SOORT_KORT,SDVIEW,RADIUS,WKT_LNG_LAT,WKT_LAT_LNG,LNG,LAT,Unnamed: 17
73783,73784,Canadese populier,525169,Populus canadensis,Boom niet vrij uitgroeiend,18 tot 24 m.,1980,Gemeente Amsterdam,Stadsdeel Zuid,Populus,Populus,K,7,POINT(4.89829 52.354365),POINT(52.354365 4.89829),4.89829,52.354365,
73791,73792,Treurberk,524919,Betula pendula `Tristis`,Boom niet vrij uitgroeiend,Onbekend,1980,Gemeente Amsterdam,Stadsdeel Zuid,Betula,Betula,K,1,POINT(4.894705 52.354195),POINT(52.354195 4.894705),4.894705,52.354195,
73803,73804,Smalbladige es (cultuurvariëteit),524672,Fraxinus angustifolia `Raywood`,Boom niet vrij uitgroeiend,Onbekend,1967,Gemeente Amsterdam,Stadsdeel Zuid,Fraxinus,Fraxinus,K,1,POINT(4.89505 52.354481),POINT(52.354481 4.89505),4.89505,52.354481,
73807,73808,Witte paardenkastanje,524668,Aesculus hippocastanum,Boom niet vrij uitgroeiend,15 tot 18 m.,1930,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,5,POINT(4.895473 52.354825),POINT(52.354825 4.895473),4.895473,52.354825,
73808,73809,Witte paardenkastanje,524667,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1980,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.895302 52.354785),POINT(52.354785 4.895302),4.895302,52.354785,
73818,73819,Canadese populier,525422,Populus canadensis,Boom niet vrij uitgroeiend,24 m. en hoger,1961,Gemeente Amsterdam,Stadsdeel Zuid,Populus,Populus,K,8,POINT(4.898438 52.354532),POINT(52.354532 4.898438),4.898438,52.354532,
73975,73976,Gewone haagbeuk,524876,Carpinus betulus,Boom niet vrij uitgroeiend,Onbekend,1970,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.89695 52.353889),POINT(52.353889 4.89695),4.89695,52.353889,
74030,74031,Zoete kers (cultuurvariëteit),525103,Prunus avium `Plena`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,3,POINT(4.893476 52.353838),POINT(52.353838 4.893476),4.893476,52.353838,
74033,74034,Canadese populier,524862,Populus canadensis,Boom niet vrij uitgroeiend,24 m. en hoger,1960,Gemeente Amsterdam,Stadsdeel Zuid,Populus,Populus,K,8,POINT(4.897384 52.354386),POINT(52.354386 4.897384),4.897384,52.354386,
74034,74035,Canadese populier,524861,Populus canadensis,Boom niet vrij uitgroeiend,24 m. en hoger,1960,Gemeente Amsterdam,Stadsdeel Zuid,Populus,Populus,K,8,POINT(4.897521 52.354386),POINT(52.354386 4.897521),4.897521,52.354386,
74069,74070,Witte paardenkastanje,525579,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1930,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.898554 52.354799),POINT(52.354799 4.898554),4.898554,52.354799,
74070,74071,Witte paardenkastanje,525578,Aesculus hippocastanum,Boom niet vrij uitgroeiend,15 tot 18 m.,1930,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,5,POINT(4.894029 52.354213),POINT(52.354213 4.894029),4.894029,52.354213,
74071,74072,Witte paardenkastanje,525577,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1980,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.894071 52.354156),POINT(52.354156 4.894071),4.894071,52.354156,
74102,74103,Witte paardenkastanje,526097,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1930,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.898715 52.354596),POINT(52.354596 4.898715),4.898715,52.354596,
74103,74104,Witte paardenkastanje,526096,Aesculus hippocastanum,Boom niet vrij uitgroeiend,18 tot 24 m.,1930,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,7,POINT(4.898633 52.354699),POINT(52.354699 4.898633),4.898633,52.354699,
74115,74116,Canadese populier,525826,Populus canadensis,Boom niet vrij uitgroeiend,15 tot 18 m.,1980,Gemeente Amsterdam,Stadsdeel Zuid,Populus,Populus,K,5,POINT(4.898273 52.354501),POINT(52.354501 4.898273),4.898273,52.354501,
74123,74124,Witte paardenkastanje,525818,Aesculus hippocastanum,Boom niet vrij uitgroeiend,15 tot 18 m.,1950,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,5,POINT(4.898432 52.354954),POINT(52.354954 4.898432),4.898432,52.354954,
74166,74167,Witte paardenkastanje,526078,Aesculus hippocastanum,Boom niet vrij uitgroeiend,12 tot 15 m.,1976,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,4,POINT(4.896987 52.355156),POINT(52.355156 4.896987),4.896987,52.355156,
74167,74168,Dubbelbloemige paardenkastanje,526077,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,18 tot 24 m.,1926,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,7,POINT(4.896631 52.35508),POINT(52.35508 4.896631),4.896631,52.35508,
74171,74172,Dubbelbloemige paardenkastanje,525816,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,Onbekend,1930,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.896642 52.353823),POINT(52.353823 4.896642),4.896642,52.353823,
74275,74276,Boomhazelaar,526299,Corylus colurna,Boom niet vrij uitgroeiend,9 tot 12 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Corylus,K,3,POINT(4.898899 52.354974),POINT(52.354974 4.898899),4.898899,52.354974,
74301,74302,Hollandse linde,525774,Tilia europaea,Boom niet vrij uitgroeiend,15 tot 18 m.,1950,Gemeente Amsterdam,Stadsdeel Zuid,Tilia,Tilia,K,5,POINT(4.898781 52.354499),POINT(52.354499 4.898781),4.898781,52.354499,
74343,74344,Witte paardenkastanje,526037,Aesculus hippocastanum,Boom niet vrij uitgroeiend,15 tot 18 m.,1930,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,5,POINT(4.898212 52.355248),POINT(52.355248 4.898212),4.898212,52.355248,
74344,74345,Gewone beuk,526036,Fagus sylvatica,Boom niet vrij uitgroeiend,15 tot 18 m.,1975,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Fagus,K,5,POINT(4.898825 52.354357),POINT(52.354357 4.898825),4.898825,52.354357,
74385,74386,Veldesdoorn,526280,Acer campestre,Boom niet vrij uitgroeiend,9 tot 12 m.,1980,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,3,POINT(4.896514 52.353734),POINT(52.353734 4.896514),4.896514,52.353734,
74513,74514,Gewone beuk,526237,Fagus sylvatica,Boom niet vrij uitgroeiend,Onbekend,1980,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Fagus,K,1,POINT(4.897917 52.354093),POINT(52.354093 4.897917),4.897917,52.354093,
74566,74567,Pluimiep,526233,Ulmus glabra `Exoniensis`,Boom niet vrij uitgroeiend,Onbekend,1950,Gemeente Amsterdam,Stadsdeel Zuid,Ulmus,Ulmus,K,1,POINT(4.896068 52.353709),POINT(52.353709 4.896068),4.896068,52.353709,
74713,74714,Boomhazelaar,525937,Corylus colurna,Boom niet vrij uitgroeiend,9 tot 12 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Corylus,K,3,POINT(4.899159 52.355057),POINT(52.355057 4.899159),4.899159,52.355057,
74714,74715,Boomhazelaar,525936,Corylus colurna,Boom niet vrij uitgroeiend,9 tot 12 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Corylus,K,3,POINT(4.899032 52.355018),POINT(52.355018 4.899032),4.899032,52.355018,
74717,74718,Pluimiep,525933,Ulmus glabra `Exoniensis`,Boom niet vrij uitgroeiend,Onbekend,1950,Gemeente Amsterdam,Stadsdeel Zuid,Ulmus,Ulmus,K,1,POINT(4.89639 52.353772),POINT(52.353772 4.89639),4.89639,52.353772,
74759,74760,Amerikaanse linde (cultuurvariëteit),526179,Tilia americana `Redmond`,Gekandelaberde boom,6 tot 9 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Tilia,Tilia,K,2,POINT(4.894014 52.355166),POINT(52.355166 4.894014),4.894014,52.355166,
74760,74761,Amerikaanse linde (cultuurvariëteit),526178,Tilia americana `Redmond`,Gekandelaberde boom,6 tot 9 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Tilia,Tilia,K,2,POINT(4.893484 52.355065),POINT(52.355065 4.893484),4.893484,52.355065,
74761,74762,Amerikaanse linde (cultuurvariëteit),526177,Tilia americana `Redmond`,Vormboom,6 tot 9 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Tilia,Tilia,K,2,POINT(4.893115 52.355005),POINT(52.355005 4.893115),4.893115,52.355005,
74792,74793,Amberboom,525643,Liquidambar styraciflua,Boom niet vrij uitgroeiend,6 tot 9 m.,1984,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Liquidambar,K,2,POINT(4.896936 52.353819),POINT(52.353819 4.896936),4.896936,52.353819,
74793,74794,Gewone haagbeuk,525642,Carpinus betulus,Boom niet vrij uitgroeiend,Onbekend,1974,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.897305 52.353894),POINT(52.353894 4.897305),4.897305,52.353894,
74794,74795,Moseik,525641,Quercus cerris,Boom niet vrij uitgroeiend,9 tot 12 m.,1984,Gemeente Amsterdam,Stadsdeel Zuid,Quercus,Quercus,K,3,POINT(4.897603 52.353953),POINT(52.353953 4.897603),4.897603,52.353953,
74892,74893,Amerikaanse linde (cultuurvariëteit),526140,Tilia americana `Redmond`,Gekandelaberde boom,6 tot 9 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Tilia,Tilia,K,2,POINT(4.894527 52.355261),POINT(52.355261 4.894527),4.894527,52.355261,
74941,74942,Amerikaanse linde (cultuurvariëteit),526139,Tilia americana `Redmond`,Gekandelaberde boom,6 tot 9 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Tilia,Tilia,K,2,POINT(4.894474 52.35525),POINT(52.35525 4.894474),4.894474,52.35525,
74951,74952,Boomhazelaar,526128,Corylus colurna,Boom niet vrij uitgroeiend,9 tot 12 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Corylus,K,3,POINT(4.899854 52.355269),POINT(52.355269 4.899854),4.899854,52.355269,
74952,74953,Boomhazelaar,526127,Corylus colurna,Boom niet vrij uitgroeiend,9 tot 12 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Corylus,K,3,POINT(4.899703 52.355224),POINT(52.355224 4.899703),4.899703,52.355224,
74953,74954,Boomhazelaar,526126,Corylus colurna,Boom niet vrij uitgroeiend,9 tot 12 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Corylus,K,3,POINT(4.89957 52.355183),POINT(52.355183 4.89957),4.89957,52.355183,
74954,74955,Boomhazelaar,526125,Corylus colurna,Boom niet vrij uitgroeiend,9 tot 12 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Corylus,K,3,POINT(4.899421 52.355138),POINT(52.355138 4.899421),4.899421,52.355138,
74955,74956,Boomhazelaar,526124,Corylus colurna,Boom niet vrij uitgroeiend,12 tot 15 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Corylus,K,4,POINT(4.89976 52.355154),POINT(52.355154 4.89976),4.89976,52.355154,
74990,74991,Boomhazelaar,526123,Corylus colurna,Boom niet vrij uitgroeiend,9 tot 12 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Corylus,K,3,POINT(4.899632 52.355116),POINT(52.355116 4.899632),4.899632,52.355116,
74991,74992,Boomhazelaar,526121,Corylus colurna,Boom niet vrij uitgroeiend,9 tot 12 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Corylus,K,3,POINT(4.899289 52.355097),POINT(52.355097 4.899289),4.899289,52.355097,
74992,74993,Pluimiep,526120,Ulmus glabra `Exoniensis`,Boom niet vrij uitgroeiend,Onbekend,1950,Gemeente Amsterdam,Stadsdeel Zuid,Ulmus,Ulmus,K,1,POINT(4.896151 52.353724),POINT(52.353724 4.896151),4.896151,52.353724,
74993,74994,Pluimiep,526119,Ulmus glabra `Exoniensis`,Boom niet vrij uitgroeiend,Onbekend,1950,Gemeente Amsterdam,Stadsdeel Zuid,Ulmus,Ulmus,K,1,POINT(4.896302 52.353753),POINT(52.353753 4.896302),4.896302,52.353753,
75019,75020,Zoete kers (cultuurvariëteit),525852,Prunus avium `Plena`,Boom niet vrij uitgroeiend,Onbekend,1985,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,1,POINT(4.893035 52.353719),POINT(52.353719 4.893035),4.893035,52.353719,
75020,75021,Zoete kers (cultuurvariëteit),525851,Prunus avium `Plena`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,3,POINT(4.893163 52.353737),POINT(52.353737 4.893163),4.893163,52.353737,
75080,75081,Veldesdoorn,522329,Acer campestre,Boom vrij uitgroeiend,Onbekend,1987,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.89826 52.354198),POINT(52.354198 4.89826),4.89826,52.354198,
75081,75082,Veldesdoorn,522328,Acer campestre,Boom niet vrij uitgroeiend,6 tot 9 m.,1970,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,2,POINT(4.898288 52.354178),POINT(52.354178 4.898288),4.898288,52.354178,
75087,75088,Gewone haagbeuk,522321,Carpinus betulus,Boom vrij uitgroeiend,6 tot 9 m.,1980,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,2,POINT(4.898556 52.354605),POINT(52.354605 4.898556),4.898556,52.354605,
75141,75142,Veldesdoorn,522318,Acer campestre,Boom vrij uitgroeiend,Onbekend,1980,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.898336 52.354212),POINT(52.354212 4.898336),4.898336,52.354212,
75142,75143,Grauwe abeel,522317,Populus canescens,Boom niet vrij uitgroeiend,24 m. en hoger,1965,Gemeente Amsterdam,Stadsdeel Zuid,Populus,Populus,K,8,POINT(4.898371 52.354208),POINT(52.354208 4.898371),4.898371,52.354208,
75143,75144,Veldesdoorn,522316,Acer campestre,Boom vrij uitgroeiend,Onbekend,1985,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.898663 52.354515),POINT(52.354515 4.898663),4.898663,52.354515,
75144,75145,Veldesdoorn,522315,Acer campestre,Boom niet vrij uitgroeiend,6 tot 9 m.,1985,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,2,POINT(4.89863 52.354479),POINT(52.354479 4.89863),4.89863,52.354479,
75145,75146,Veldesdoorn,522314,Acer campestre,Boom niet vrij uitgroeiend,9 tot 12 m.,1970,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,3,POINT(4.898555 52.354454),POINT(52.354454 4.898555),4.898555,52.354454,
75215,75216,Canadese populier,522292,Populus canadensis,Boom niet vrij uitgroeiend,24 m. en hoger,1975,Gemeente Amsterdam,Stadsdeel Zuid,Populus,Populus,K,8,POINT(4.897803 52.354197),POINT(52.354197 4.897803),4.897803,52.354197,
75216,75217,Gewone haagbeuk,522291,Carpinus betulus,Boom niet vrij uitgroeiend,Onbekend,1980,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.898516 52.354486),POINT(52.354486 4.898516),4.898516,52.354486,
75526,75527,Vogelkers,522477,Prunus padus,Boom vrij uitgroeiend,6 tot 9 m.,1985,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,2,POINT(4.895644 52.353688),POINT(52.353688 4.895644),4.895644,52.353688,
75542,75543,Veldesdoorn,522461,Acer campestre,Boom niet vrij uitgroeiend,Onbekend,1965,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.897896 52.354197),POINT(52.354197 4.897896),4.897896,52.354197,
75588,75589,Gewone plataan,522460,Platanus hispanica,Boom niet vrij uitgroeiend,24 m. en hoger,1911,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,8,POINT(4.898708 52.354421),POINT(52.354421 4.898708),4.898708,52.354421,
75589,75590,Gewone beuk,522459,Fagus sylvatica,Boom vrij uitgroeiend,Onbekend,1995,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Fagus,K,1,POINT(4.898713 52.354516),POINT(52.354516 4.898713),4.898713,52.354516,
75590,75591,Grauwe abeel,522458,Populus canescens,Boom niet vrij uitgroeiend,18 tot 24 m.,1965,Gemeente Amsterdam,Stadsdeel Zuid,Populus,Populus,K,7,POINT(4.898063 52.354299),POINT(52.354299 4.898063),4.898063,52.354299,
75591,75592,Grauwe abeel,522457,Populus canescens,Boom niet vrij uitgroeiend,18 tot 24 m.,1965,Gemeente Amsterdam,Stadsdeel Zuid,Populus,Populus,K,7,POINT(4.898045 52.354337),POINT(52.354337 4.898045),4.898045,52.354337,
75592,75593,Veldesdoorn,522456,Acer campestre,Boom niet vrij uitgroeiend,Onbekend,1945,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.897956 52.354369),POINT(52.354369 4.897956),4.897956,52.354369,
75593,75594,Scherpe hulst (cultuurvariëteit),522455,Ilex aquifolium `J.C. van Tol`,Boom vrij uitgroeiend,6 tot 9 m.,1965,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Ilex,K,2,POINT(4.898164 52.354223),POINT(52.354223 4.898164),4.898164,52.354223,
75714,75715,Veldesdoorn,522412,Acer campestre,Boom vrij uitgroeiend,Onbekend,1975,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.897348 52.354092),POINT(52.354092 4.897348),4.897348,52.354092,
75718,75719,Grauwe abeel,522408,Populus canescens,Boom niet vrij uitgroeiend,24 m. en hoger,1975,Gemeente Amsterdam,Stadsdeel Zuid,Populus,Populus,K,8,POINT(4.897457 52.354097),POINT(52.354097 4.897457),4.897457,52.354097,
75772,75773,Grauwe abeel,522407,Populus canescens,Boom niet vrij uitgroeiend,Onbekend,1990,Gemeente Amsterdam,Stadsdeel Zuid,Populus,Populus,K,1,POINT(4.897461 52.354138),POINT(52.354138 4.897461),4.897461,52.354138,
75773,75774,Zachte berk,522405,Betula pubescens,Boom niet vrij uitgroeiend,Onbekend,1970,Gemeente Amsterdam,Stadsdeel Zuid,Betula,Betula,K,1,POINT(4.897083 52.354052),POINT(52.354052 4.897083),4.897083,52.354052,
75774,75775,Gewone haagbeuk,522404,Carpinus betulus,Boom vrij uitgroeiend,6 tot 9 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,2,POINT(4.897096 52.354032),POINT(52.354032 4.897096),4.897096,52.354032,
75775,75776,Scherpe hulst (cultuurvariëteit),522403,Ilex aquifolium `J.C. van Tol`,Boom vrij uitgroeiend,tot 6 m.,1980,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Ilex,K,1,POINT(4.896902 52.353909),POINT(52.353909 4.896902),4.896902,52.353909,
75776,75777,Scherpe hulst (cultuurvariëteit),522402,Ilex aquifolium `J.C. van Tol`,Boom vrij uitgroeiend,6 tot 9 m.,1980,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Ilex,K,2,POINT(4.897103 52.353936),POINT(52.353936 4.897103),4.897103,52.353936,
75777,75778,Zachte berk,522401,Betula pubescens,Boom niet vrij uitgroeiend,Onbekend,1965,Gemeente Amsterdam,Stadsdeel Zuid,Betula,Betula,K,1,POINT(4.897127 52.35403),POINT(52.35403 4.897127),4.897127,52.35403,
75778,75779,Veldesdoorn,522400,Acer campestre,Boom vrij uitgroeiend,Onbekend,1975,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.897136 52.354007),POINT(52.354007 4.897136),4.897136,52.354007,
75779,75780,Gewone beuk,522399,Fagus sylvatica,Boom niet vrij uitgroeiend,Onbekend,1975,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Fagus,K,1,POINT(4.89709 52.353972),POINT(52.353972 4.89709),4.89709,52.353972,
75783,75784,Varenbeuk,522394,Fagus sylvatica `Aspleniifolia`,Boom niet vrij uitgroeiend,Onbekend,1965,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Fagus,K,1,POINT(4.898228 52.355127),POINT(52.355127 4.898228),4.898228,52.355127,
75784,75785,Hollandse iep,522393,Ulmus hollandica,Boom niet vrij uitgroeiend,Onbekend,1990,Gemeente Amsterdam,Stadsdeel Zuid,Ulmus,Ulmus,K,1,POINT(4.898087 52.355098),POINT(52.355098 4.898087),4.898087,52.355098,
75785,75786,Witte paardenkastanje,522392,Aesculus hippocastanum,Boom niet vrij uitgroeiend,6 tot 9 m.,1995,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,2,POINT(4.897529 52.355223),POINT(52.355223 4.897529),4.897529,52.355223,
75786,75787,Gewone es,522391,Fraxinus excelsior,Boom niet vrij uitgroeiend,Onbekend,1964,Gemeente Amsterdam,Stadsdeel Zuid,Fraxinus,Fraxinus,K,1,POINT(4.897471 52.355212),POINT(52.355212 4.897471),4.897471,52.355212,
75787,75788,Gewone esdoorn,522390,Acer pseudoplatanus,Boom niet vrij uitgroeiend,Onbekend,1980,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.897417 52.35519),POINT(52.35519 4.897417),4.897417,52.35519,
75840,75841,Appel (cultuurvariëteit),522389,Malus `Golden Hornet`,Boom niet vrij uitgroeiend,6 tot 9 m.,1995,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Malus,K,2,POINT(4.897289 52.355138),POINT(52.355138 4.897289),4.897289,52.355138,
75844,75845,Hollandse iep,522385,Ulmus hollandica,Boom niet vrij uitgroeiend,Onbekend,2000,Gemeente Amsterdam,Stadsdeel Zuid,Ulmus,Ulmus,K,1,POINT(4.898211 52.355173),POINT(52.355173 4.898211),4.898211,52.355173,
75845,75846,Veldesdoorn,522384,Acer campestre,Boom niet vrij uitgroeiend,Onbekend,1892,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.898149 52.355219),POINT(52.355219 4.898149),4.898149,52.355219,
75847,75848,Grauwe abeel,522382,Populus canescens,Boom niet vrij uitgroeiend,15 tot 18 m.,1975,Gemeente Amsterdam,Stadsdeel Zuid,Populus,Populus,K,5,POINT(4.898397 52.354237),POINT(52.354237 4.898397),4.898397,52.354237,
75848,75849,Grauwe abeel,522381,Populus canescens,Boom niet vrij uitgroeiend,18 tot 24 m.,1965,Gemeente Amsterdam,Stadsdeel Zuid,Populus,Populus,K,7,POINT(4.898421 52.354229),POINT(52.354229 4.898421),4.898421,52.354229,
75849,75850,Veldesdoorn,522380,Acer campestre,Boom vrij uitgroeiend,Onbekend,1990,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.898458 52.354218),POINT(52.354218 4.898458),4.898458,52.354218,
75850,75851,Veldesdoorn,522379,Acer campestre,Boom vrij uitgroeiend,Onbekend,1985,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.898829 52.354322),POINT(52.354322 4.898829),4.898829,52.354322,
75851,75852,Italiaanse populier,522378,Populus nigra `Italica`,Boom vrij uitgroeiend,24 m. en hoger,1976,Gemeente Amsterdam,Stadsdeel Zuid,Populus,Populus,K,8,POINT(4.898793 52.354313),POINT(52.354313 4.898793),4.898793,52.354313,
75852,75853,Veldesdoorn,522377,Acer campestre,Boom vrij uitgroeiend,Onbekend,1987,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.898837 52.354296),POINT(52.354296 4.898837),4.898837,52.354296,
75855,75856,Italiaanse populier,522374,Populus nigra `Italica`,Boom vrij uitgroeiend,Onbekend,1997,Gemeente Amsterdam,Stadsdeel Zuid,Populus,Populus,K,1,POINT(4.898881 52.354322),POINT(52.354322 4.898881),4.898881,52.354322,
75856,75857,Veldesdoorn,522373,Acer campestre,Boom niet vrij uitgroeiend,6 tot 9 m.,1970,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,2,POINT(4.898845 52.354266),POINT(52.354266 4.898845),4.898845,52.354266,
75907,75908,Veldesdoorn,522372,Acer campestre,Boom vrij uitgroeiend,6 tot 9 m.,1982,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,2,POINT(4.898804 52.354385),POINT(52.354385 4.898804),4.898804,52.354385,
75908,75909,Gewone haagbeuk,522371,Carpinus betulus,Boom vrij uitgroeiend,6 tot 9 m.,1985,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,2,POINT(4.898732 52.354395),POINT(52.354395 4.898732),4.898732,52.354395,
75918,75919,Gewone haagbeuk,522361,Carpinus betulus,Boom niet vrij uitgroeiend,Onbekend,1980,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.897984 52.354086),POINT(52.354086 4.897984),4.897984,52.354086,
76013,76014,Eenstijlige meidoorn,522895,Crataegus monogyna,Boom vrij uitgroeiend,tot 6 m.,1992,Gemeente Amsterdam,Stadsdeel Zuid,Crataegus,Crataegus,K,1,POINT(4.894175 52.354463),POINT(52.354463 4.894175),4.894175,52.354463,
76014,76015,Veldesdoorn,522894,Acer campestre,Boom vrij uitgroeiend,Onbekend,1980,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.894131 52.354486),POINT(52.354486 4.894131),4.894131,52.354486,
76068,76069,Zwarte els,524284,Alnus glutinosa,Boom niet vrij uitgroeiend,12 tot 15 m.,1975,Gemeente Amsterdam,Stadsdeel Zuid,Alnus,Alnus,K,4,POINT(4.898095 52.355167),POINT(52.355167 4.898095),4.898095,52.355167,
76070,76071,Veldesdoorn,524282,Acer campestre,Boom vrij uitgroeiend,Onbekend,1980,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.898524 52.354211),POINT(52.354211 4.898524),4.898524,52.354211,
76071,76072,Gewone haagbeuk,524280,Carpinus betulus,Boom vrij uitgroeiend,tot 6 m.,1995,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.898792 52.354418),POINT(52.354418 4.898792),4.898792,52.354418,
76093,76094,Gewone beuk,523693,Fagus sylvatica,Boom niet vrij uitgroeiend,15 tot 18 m.,1975,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Fagus,K,5,POINT(4.897125 52.353987),POINT(52.353987 4.897125),4.897125,52.353987,
76120,76121,Schietwilg (cultuurvariëteit),524272,Salix alba `Belders`,Boom niet vrij uitgroeiend,18 tot 24 m.,1972,Gemeente Amsterdam,Stadsdeel Zuid,Salix,Salix,K,7,POINT(4.894774 52.353521),POINT(52.353521 4.894774),4.894774,52.353521,
76128,76129,Zachte berk,524264,Betula pubescens,Boom niet vrij uitgroeiend,6 tot 9 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Betula,Betula,K,2,POINT(4.895022 52.353626),POINT(52.353626 4.895022),4.895022,52.353626,
