,OBJECTNUMMER,Soortnaam_NL,Boomnummer,Soortnaam_WTS,Boomtype,Boomhoogte,Plantjaar,Eigenaar,Beheerder,Categorie,SOORT_KORT,SDVIEW,RADIUS,WKT_LNG_LAT,WKT_LAT_LNG,LNG,LAT,Unnamed: 17
236231,236232,Gewone esdoorn,340148,Acer pseudoplatanus,Boom niet vrij uitgroeiend,6 tot 9 m.,1990,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,2,POINT(4.907065 52.373642),POINT(52.373642 4.907065),4.907065,52.373642,
236232,236233,Gewone esdoorn,340146,Acer pseudoplatanus,Boom niet vrij uitgroeiend,6 tot 9 m.,1990,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,2,POINT(4.907169 52.37371),POINT(52.37371 4.907169),4.907169,52.37371,
236233,236234,Gewone esdoorn,340145,Acer pseudoplatanus,Boom niet vrij uitgroeiend,6 tot 9 m.,1990,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,2,POINT(4.907183 52.373731),POINT(52.373731 4.907183),4.907183,52.373731,
236234,236235,Gewone esdoorn (cultuurvariëteit),340144,Acer pseudoplatanus `Atropurpureum`,Boom niet vrij uitgroeiend,tot 6 m.,1990,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,1,POINT(4.907223 52.373741),POINT(52.373741 4.907223),4.907223,52.373741,
236235,236236,Gewone esdoorn,340143,Acer pseudoplatanus,Boom niet vrij uitgroeiend,tot 6 m.,1990,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,1,POINT(4.907238 52.373769),POINT(52.373769 4.907238),4.907238,52.373769,
236236,236237,Zomereik,340142,Quercus robur,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Quercus,Quercus,A,4,POINT(4.907246 52.373757),POINT(52.373757 4.907246),4.907246,52.373757,
236237,236238,Veldiep,340141,Ulmus minor,Boom niet vrij uitgroeiend,9 tot 12 m.,1990,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.907248 52.373653),POINT(52.373653 4.907248),4.907248,52.373653,
236238,236239,Gewone haagbeuk,340140,Carpinus betulus,Boom niet vrij uitgroeiend,6 tot 9 m.,1990,Gemeente Amsterdam,Stadsdeel Centrum,Carpinus,Carpinus,A,2,POINT(4.907359 52.373765),POINT(52.373765 4.907359),4.907359,52.373765,
236239,236240,Veldiep,340139,Ulmus minor,Boom vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.907375 52.373856),POINT(52.373856 4.907375),4.907375,52.373856,
236240,236241,Eenstijlige meidoorn,340138,Crataegus monogyna,Boom niet vrij uitgroeiend,tot 6 m.,1990,Gemeente Amsterdam,Stadsdeel Centrum,Crataegus,Crataegus,A,1,POINT(4.9074 52.373794),POINT(52.373794 4.9074),4.9074,52.373794,
236241,236242,Iep (cultuurvariëteit),339918,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1975,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.896621 52.372306),POINT(52.372306 4.896621),4.896621,52.372306,
236242,236243,Iep (cultuurvariëteit),339917,Ulmus `Clusius`,Boom niet vrij uitgroeiend,9 tot 12 m.,1975,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.896723 52.372393),POINT(52.372393 4.896723),4.896723,52.372393,
236243,236244,Iep (cultuurvariëteit),339916,Ulmus `Lobel`,Boom niet vrij uitgroeiend,12 tot 15 m.,1998,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.897507 52.372171),POINT(52.372171 4.897507),4.897507,52.372171,
236244,236245,Iep (cultuurvariëteit),339915,Ulmus `Lobel`,Boom niet vrij uitgroeiend,12 tot 15 m.,1998,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.897649 52.372312),POINT(52.372312 4.897649),4.897649,52.372312,
236245,236246,Huntingdon-iep,339914,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,9 tot 12 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.896776 52.372791),POINT(52.372791 4.896776),4.896776,52.372791,
236246,236247,Huntingdon-iep,339913,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.896834 52.372835),POINT(52.372835 4.896834),4.896834,52.372835,
236247,236248,Huntingdon-iep,339912,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.896933 52.372923),POINT(52.372923 4.896933),4.896933,52.372923,
236248,236249,Huntingdon-iep,339911,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.89725 52.372827),POINT(52.372827 4.89725),4.89725,52.372827,
236249,236250,Huntingdon-iep,339910,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.89734 52.372899),POINT(52.372899 4.89734),4.89734,52.372899,
236250,236251,Huntingdon-iep,339909,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1975,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.898141 52.372747),POINT(52.372747 4.898141),4.898141,52.372747,
236251,236252,Iep (cultuurvariëteit),339907,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.89543 52.371689),POINT(52.371689 4.89543),4.89543,52.371689,
236252,236253,Huntingdon-iep,339906,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.895551 52.371788),POINT(52.371788 4.895551),4.895551,52.371788,
236394,236395,Huntingdon-iep,341040,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1975,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899219 52.369658),POINT(52.369658 4.899219),4.899219,52.369658,
236395,236396,Esdoorn (cultuurvariëteit),341039,Acer freemanii `Elegant`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,3,POINT(4.907071 52.369692),POINT(52.369692 4.907071),4.907071,52.369692,
236396,236397,Valse acacia (cultuurvariëteit),341038,Robinia pseudoacacia `Bessoniana`,Boom niet vrij uitgroeiend,9 tot 12 m.,1978,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,3,POINT(4.900522 52.369672),POINT(52.369672 4.900522),4.900522,52.369672,
236397,236398,Iep (cultuurvariëteit),341037,Ulmus `Lobel`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.897746 52.369675),POINT(52.369675 4.897746),4.897746,52.369675,
236398,236399,Iep (cultuurvariëteit),341036,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,2003,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.897233 52.369683),POINT(52.369683 4.897233),4.897233,52.369683,
236399,236400,Huntingdon-iep,341035,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.90293 52.369721),POINT(52.369721 4.90293),4.90293,52.369721,
236400,236401,Hollandse iep (cultuurvariëteit),341034,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,18 tot 24 m.,1930,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.899659 52.369711),POINT(52.369711 4.899659),4.899659,52.369711,
236401,236402,Iep (cultuurvariëteit),341033,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,6 tot 9 m.,2002,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,2,POINT(4.898872 52.369712),POINT(52.369712 4.898872),4.898872,52.369712,
236402,236403,Esdoorn (cultuurvariëteit),341032,Acer freemanii `Elegant`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,3,POINT(4.907222 52.369748),POINT(52.369748 4.907222),4.907222,52.369748,
236403,236404,Iep (cultuurvariëteit),341031,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,2000,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.899544 52.369732),POINT(52.369732 4.899544),4.899544,52.369732,
236404,236405,Monumentaaliep,341029,Ulmus minor `Sarniensis`,Boom niet vrij uitgroeiend,18 tot 24 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.903126 52.369762),POINT(52.369762 4.903126),4.903126,52.369762,
236405,236406,Hollandse iep (cultuurvariëteit),341028,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,18 tot 24 m.,1930,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.899437 52.369752),POINT(52.369752 4.899437),4.899437,52.369752,
236406,236407,Huntingdon-iep,341027,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1965,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901552 52.369772),POINT(52.369772 4.901552),4.901552,52.369772,
236407,236408,Huntingdon-iep,340813,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,9 tot 12 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.902665 52.367989),POINT(52.367989 4.902665),4.902665,52.367989,
236408,236409,Huntingdon-iep,340811,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.904503 52.367791),POINT(52.367791 4.904503),4.904503,52.367791,
236409,236410,Huntingdon-iep,340810,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.904568 52.367849),POINT(52.367849 4.904568),4.904568,52.367849,
236410,236411,Huntingdon-iep,340809,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,9 tot 12 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.904634 52.36791),POINT(52.36791 4.904634),4.904634,52.36791,
236411,236412,Huntingdon-iep,340808,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,9 tot 12 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.902247 52.368162),POINT(52.368162 4.902247),4.902247,52.368162,
236413,236414,Iep (cultuurvariëteit),340806,Ulmus `Lobel`,Boom niet vrij uitgroeiend,15 tot 18 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.905762 52.368242),POINT(52.368242 4.905762),4.905762,52.368242,
236414,236415,Iep (cultuurvariëteit),340805,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,6 tot 9 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,2,POINT(4.90256 52.368227),POINT(52.368227 4.90256),4.90256,52.368227,
236415,236416,Huntingdon-iep,340804,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.902021 52.368258),POINT(52.368258 4.902021),4.902021,52.368258,
236447,236448,Gewone haagbeuk,340137,Carpinus betulus,Boom niet vrij uitgroeiend,6 tot 9 m.,1990,Gemeente Amsterdam,Stadsdeel Centrum,Carpinus,Carpinus,A,2,POINT(4.907402 52.373747),POINT(52.373747 4.907402),4.907402,52.373747,
236448,236449,Gewone esdoorn,340136,Acer pseudoplatanus,Boom niet vrij uitgroeiend,6 tot 9 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,2,POINT(4.907435 52.37377),POINT(52.37377 4.907435),4.907435,52.37377,
236449,236450,Iep (cultuurvariëteit),340135,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,1998,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.899251 52.373776),POINT(52.373776 4.899251),4.899251,52.373776,
236450,236451,Iep (cultuurvariëteit),340134,Ulmus `Lobel`,Boom niet vrij uitgroeiend,12 tot 15 m.,1998,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899476 52.37379),POINT(52.37379 4.899476),4.899476,52.37379,
236451,236452,Hollandse iep (cultuurvariëteit),340130,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,12 tot 15 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901243 52.373599),POINT(52.373599 4.901243),4.901243,52.373599,
236452,236453,Hollandse iep (cultuurvariëteit),340129,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,12 tot 15 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901279 52.373671),POINT(52.373671 4.901279),4.901279,52.373671,
236453,236454,Hollandse iep (cultuurvariëteit),340128,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,12 tot 15 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.901338 52.373789),POINT(52.373789 4.901338),4.901338,52.373789,
236454,236455,Iep (cultuurvariëteit),340127,Ulmus `Rebona`,Boom niet vrij uitgroeiend,9 tot 12 m.,2012,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.903027 52.373662),POINT(52.373662 4.903027),4.903027,52.373662,
236455,236456,Iep (cultuurvariëteit),340126,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1978,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.897767 52.373577),POINT(52.373577 4.897767),4.897767,52.373577,
236456,236457,Huntingdon-iep,340125,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.899049 52.373584),POINT(52.373584 4.899049),4.899049,52.373584,
236457,236458,Huntingdon-iep,340124,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899125 52.37366),POINT(52.37366 4.899125),4.899125,52.37366,
236458,236459,Iep (cultuurvariëteit),339905,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.895906 52.372077),POINT(52.372077 4.895906),4.895906,52.372077,
236459,236460,Iep (cultuurvariëteit),339904,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1975,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.89622 52.371982),POINT(52.371982 4.89622),4.89622,52.371982,
236460,236461,Huntingdon-iep,339903,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.897059 52.373017),POINT(52.373017 4.897059),4.897059,52.373017,
236461,236462,Iep (cultuurvariëteit),339902,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1982,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.905939 52.371597),POINT(52.371597 4.905939),4.905939,52.371597,
236462,236463,Huntingdon-iep,339900,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1978,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.89907 52.371572),POINT(52.371572 4.89907),4.89907,52.371572,
236463,236464,Iep (cultuurvariëteit),339899,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899486 52.371532),POINT(52.371532 4.899486),4.899486,52.371532,
236464,236465,Huntingdon-iep,339898,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.906823 52.371581),POINT(52.371581 4.906823),4.906823,52.371581,
236465,236466,Iep (cultuurvariëteit),339897,Ulmus `Clusius`,Boom niet vrij uitgroeiend,9 tot 12 m.,2004,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.895234 52.371507),POINT(52.371507 4.895234),4.895234,52.371507,
236466,236467,Hollandse iep (cultuurvariëteit),339896,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,18 tot 24 m.,1920,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.90568 52.371496),POINT(52.371496 4.90568),4.90568,52.371496,
236467,236468,Huntingdon-iep,339895,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.905832 52.371557),POINT(52.371557 4.905832),4.905832,52.371557,
236468,236469,Huntingdon-iep,339894,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.906993 52.371496),POINT(52.371496 4.906993),4.906993,52.371496,
236469,236470,Valse Christusdoorn (cultuurvariëteit),339893,Gleditsia triacanthos `Inermis`,Boom niet vrij uitgroeiend,12 tot 15 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Gleditsia,A,4,POINT(4.900942 52.371418),POINT(52.371418 4.900942),4.900942,52.371418,
236470,236471,Valse Christusdoorn (cultuurvariëteit),339892,Gleditsia triacanthos `Inermis`,Boom niet vrij uitgroeiend,12 tot 15 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Gleditsia,A,4,POINT(4.901039 52.371425),POINT(52.371425 4.901039),4.901039,52.371425,
237058,237059,Ruwe berk,342386,Betula pendula,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Betula,Betula,A,4,POINT(4.894065 52.376263),POINT(52.376263 4.894065),4.894065,52.376263,
237059,237060,Ruwe berk,342385,Betula pendula,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Betula,Betula,A,4,POINT(4.894146 52.376261),POINT(52.376261 4.894146),4.894146,52.376261,
237060,237061,Ruwe berk (cultuurvariëteit),342384,Betula pendula `Laciniata`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Betula,Betula,A,4,POINT(4.89409 52.376255),POINT(52.376255 4.89409),4.89409,52.376255,
237062,237063,Hollandse iep (cultuurvariëteit),342381,Ulmus hollandica `Groeneveld`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.893312 52.376234),POINT(52.376234 4.893312),4.893312,52.376234,
237065,237066,Iep (cultuurvariëteit),342378,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.89376 52.376206),POINT(52.376206 4.89376),4.89376,52.376206,
237083,237084,Huntingdon-iep,342143,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1975,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.894419 52.370342),POINT(52.370342 4.894419),4.894419,52.370342,
237276,237277,Ruwe berk (cultuurvariëteit),342371,Betula pendula `Laciniata`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Betula,Betula,A,4,POINT(4.894208 52.376244),POINT(52.376244 4.894208),4.894208,52.376244,
237287,237288,Hollandse iep (cultuurvariëteit),342141,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,18 tot 24 m.,1920,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.894474 52.370509),POINT(52.370509 4.894474),4.894474,52.370509,
237290,237291,Huntingdon-iep,342138,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1975,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.894338 52.370054),POINT(52.370054 4.894338),4.894338,52.370054,
237494,237495,Hollandse iep (cultuurvariëteit),342346,Ulmus hollandica `Groeneveld`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.893742 52.376506),POINT(52.376506 4.893742),4.893742,52.376506,
237495,237496,Hollandse iep (cultuurvariëteit),342345,Ulmus hollandica `Groeneveld`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.893566 52.376394),POINT(52.376394 4.893566),4.893566,52.376394,
237496,237497,Gewone plataan,342344,Platanus hispanica,Boom niet vrij uitgroeiend,12 tot 15 m.,1994,Gemeente Amsterdam,Stadsdeel Centrum,Platanus,Platanus,A,4,POINT(4.892919 52.376487),POINT(52.376487 4.892919),4.892919,52.376487,
237497,237498,Valse acacia (cultuurvariëteit),342127,Robinia pseudoacacia `Nyirségi`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,4,POINT(4.894299 52.372917),POINT(52.372917 4.894299),4.894299,52.372917,
237498,237499,Valse acacia (cultuurvariëteit),342125,Robinia pseudoacacia `Nyirségi`,Boom niet vrij uitgroeiend,9 tot 12 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,3,POINT(4.894114 52.372782),POINT(52.372782 4.894114),4.894114,52.372782,
237499,237500,Valse acacia (cultuurvariëteit),342124,Robinia pseudoacacia `Nyirségi`,Boom niet vrij uitgroeiend,6 tot 9 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,2,POINT(4.894022 52.372702),POINT(52.372702 4.894022),4.894022,52.372702,
237504,237505,Valse acacia (cultuurvariëteit),342119,Robinia pseudoacacia `Nyirségi`,Boom niet vrij uitgroeiend,9 tot 12 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,3,POINT(4.893941 52.372622),POINT(52.372622 4.893941),4.893941,52.372622,
237505,237506,Valse acacia (cultuurvariëteit),342118,Robinia pseudoacacia `Nyirségi`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,4,POINT(4.89327 52.372592),POINT(52.372592 4.89327),4.89327,52.372592,
237506,237507,Valse acacia (cultuurvariëteit),342117,Robinia pseudoacacia `Nyirségi`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,4,POINT(4.893453 52.372555),POINT(52.372555 4.893453),4.893453,52.372555,
237507,237508,Valse acacia (cultuurvariëteit),342116,Robinia pseudoacacia `Semperflorens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,4,POINT(4.893638 52.372516),POINT(52.372516 4.893638),4.893638,52.372516,
237508,237509,Valse acacia (cultuurvariëteit),342115,Robinia pseudoacacia `Nyirségi`,Boom niet vrij uitgroeiend,15 tot 18 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,5,POINT(4.893822 52.37248),POINT(52.37248 4.893822),4.893822,52.37248,
237707,237708,Iep (cultuurvariëteit),342332,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.894285 52.376542),POINT(52.376542 4.894285),4.894285,52.376542,
237711,237712,Valse acacia (cultuurvariëteit),342113,Robinia pseudoacacia `Nyirségi`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,4,POINT(4.893791 52.373158),POINT(52.373158 4.893791),4.893791,52.373158,
237716,237717,Valse acacia (cultuurvariëteit),342107,Robinia pseudoacacia `Nyirségi`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,4,POINT(4.894126 52.372998),POINT(52.372998 4.894126),4.894126,52.372998,
237717,237718,Valse acacia (cultuurvariëteit),342106,Robinia pseudoacacia `Semperflorens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,4,POINT(4.894043 52.372935),POINT(52.372935 4.894043),4.894043,52.372935,
237719,237720,Valse acacia (cultuurvariëteit),342104,Robinia pseudoacacia `Semperflorens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,4,POINT(4.893878 52.373014),POINT(52.373014 4.893878),4.893878,52.373014,
237720,237721,Valse acacia (cultuurvariëteit),342102,Robinia pseudoacacia `Nyirségi`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,4,POINT(4.893626 52.373236),POINT(52.373236 4.893626),4.893626,52.373236,
237918,237919,Huntingdon-iep,342321,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.892941 52.375664),POINT(52.375664 4.892941),4.892941,52.375664,
237924,237925,Ruwe berk (cultuurvariëteit),342315,Betula pendula `Laciniata`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Betula,Betula,A,4,POINT(4.894118 52.376271),POINT(52.376271 4.894118),4.894118,52.376271,
